,domain,source
2790,thepoliticalbrief.com,['mbfc']
2791,waynedupree.com,['mbfc']
2792,1010wins.radio.com,['mbfc']
2793,16wmpo.com,"['opensources', 'politifact']"
2794,24online.news,['politifact']
2795,24wpn.com,"['opensources', 'politifact']"
2796,24x365live.com,"['buzzfeed', 'politifact']"
2797,a-news24.com,['politifact']
2798,abcnews.com.co,"['allcott', 'opensources', 'buzzfeed', 'politifact']"
2799,actualidadpanamericana.com,"['opensources', 'politifact']"
2800,alabamaobserver.com,['politifact']
2801,americannews.com,"['allcott', 'opensources', 'politifact']"
2802,americanpoliticnews.co,"['opensources', 'politifact']"
2803,americanpresident.co,"['opensources', 'politifact']"
2804,americantoday.us,['politifact']
2805,amposts.com,"['opensources', 'politifact']"
2806,anews24.org,"['allcott', 'opensources', 'politifact']"
2807,anonjekloy.tk,"['opensources', 'politifact']"
2808,antinews.com,['politifact']
2809,armyusanews.com,['politifact']
2810,associatedmediacoverage.com,"['opensources', 'politifact']"
2811,attitude.co.uk,['politifact']
2812,aurora-news.us,"['opensources', 'politifact']"
2813,benjaminfulford.typepad.com,['politifact']
2814,bestthings.us,['politifact']
2815,blackinsurancenews.com,['politifact']
2816,blog.veterantv.net,['politifact']
2817,bluelinestrong.net,['politifact']
2818,bostonleader.com,"['opensources', 'politifact']"
2819,bostontribune.com,"['opensources', 'politifact']"
2820,breakingnews247.net,"['buzzfeed', 'politifact']"
2821,breakingnews365.net,"['buzzfeed', 'politifact']"
2822,breakingnewsblast.com,['politifact']
2823,breakingtop.world,['politifact']
2824,buzzfeedusa.com,"['allcott', 'opensources', 'politifact']"
2825,cannasos.com,"['opensources', 'politifact']"
2826,channel18news.com,"['opensources', 'politifact']"
2827,channel24news.com,"['buzzfeed', 'politifact']"
2828,city-herald.com,['politifact']
2829,cnewsgo.com,['politifact']
2830,cnn-business-news.ga,['politifact']
2831,cnnews3.com,"['opensources', 'politifact']"
2832,coffeebreakforyou.com,['politifact']
2833,conservative7.com,['politifact']
2834,conservativeinfocorner.com,['politifact']
2835,conservativepaper.com,['politifact']
2836,conservativeview.info,['politifact']
2837,dailyfeed.news,['politifact']
2838,dailynews10.com,"['opensources', 'politifact']"
2839,dailynews5.com,"['opensources', 'politifact']"
2840,dailynewsposts.info,"['allcott', 'opensources', 'politifact']"
2841,dailysidnews.com,['politifact']
2842,dailystormer.com,"['opensources', 'politifact']"
2843,dailythings.world,['politifact']
2844,damnleaks.com,"['opensources', 'politifact']"
2845,defenseusa.club,['politifact']
2846,denverinquirer.com,['politifact']
2847,departedme.com,['politifact']
2848,departedmedia.com,"['opensources', 'politifact']"
2849,diyhours.net,"['opensources', 'politifact']"
2850,donaldtrumppotus45.com,"['opensources', 'politifact']"
2851,factrider.com,['politifact']
2852,federalisttribune.com,['politifact']
2853,focusnews.info,['politifact']
2854,forfreedomworld.com,['politifact']
2855,fox-news24.com,['politifact']
2856,freedomcrossroads.us,['politifact']
2857,freedomjunkshun.com,['politifact']
2858,freeinfomedia.com,['politifact']
2859,freshdailyreport.com,"['opensources', 'politifact']"
2860,givemeliberty01.com,['politifact']
2861,globalrevolutionnetwork.com,['politifact']
2862,guerilla.news,"['allcott', 'politifact']"
2863,gummypost.com,"['opensources', 'politifact']"
2864,healthycareandbeauty.com,"['opensources', 'politifact']"
2865,healthyworldhouse.com,"['opensources', 'politifact']"
2866,heightpost.com,['politifact']
2867,houstonchronicle-tv.com,['politifact']
2868,ideaspots.com,['politifact']
2869,independentminute.com,['politifact']
2870,interestingdailynews.com,"['opensources', 'politifact']"
2871,isthatlegit.com,['politifact']
2872,kbc14.com,['politifact']
2873,kcst7.com,['politifact']
2874,kf13.com,['politifact']
2875,kmt11.com,"['opensources', 'politifact']"
2876,konkonsagh.biz,"['opensources', 'politifact']"
2877,krb7.com,['politifact']
2878,kty24news.com,['politifact']
2879,ky12news.com,"['opensources', 'politifact']"
2880,lastdeplorables.com,"['opensources', 'politifact']"
2881,learnprogress.org,"['opensources', 'politifact']"
2882,liberalplug.com,"['opensources', 'politifact']"
2883,local31news.com,"['opensources', 'politifact']"
2884,macedoniaonline.eu,['politifact']
2885,majorthoughts.com,"['opensources', 'politifact']"
2886,mediamaxzone.com,['politifact']
2887,mentor2day.com,"['opensources', 'politifact']"
2888,metropolitanworlds.com,"['opensources', 'politifact']"
2889,mississippiherald.com,['politifact']
2890,nativeamericans.us,['politifact']
2891,nativestuff.us,['politifact']
2892,nbc.com.co,"['opensources', 'politifact']"
2893,nephef.com,"['opensources', 'politifact']"
2894,news4ktla.com,"['opensources', 'buzzfeed', 'politifact']"
2895,newsbreakhere.com,['politifact']
2896,newsbreakingspipe.com,['politifact']
2897,newsbysquad.com,"['opensources', 'politifact']"
2898,newsdaily12.com,"['opensources', 'politifact']"
2899,newsexaminer.net,"['opensources', 'buzzfeed', 'politifact']"
2900,newsformetoday.com,['politifact']
2901,newsjustforyou1.blogspot.com,['politifact']
2902,newsleak.co,"['opensources', 'politifact']"
2903,newslo.com,"['opensources', 'buzzfeed', 'politifact']"
2904,newsoftrump.com,['politifact']
2905,newsphd.com,['politifact']
2906,newzmagazine.com,['politifact']
2907,nnettle.com,['politifact']
2908,nunadisbereel.com,['politifact']
2909,nydailynews-tv.com,['politifact']
2910,onepoliticalplaza.com,"['opensources', 'politifact']"
2911,patriotcrier.com,['politifact']
2912,patriotusa.website,['politifact']
2913,persecutes.com,['politifact']
2914,politicalo.com,"['opensources', 'politifact']"
2915,politicass.com,['politifact']
2916,politicono.com,"['allcott', 'opensources', 'politifact']"
2917,politicot.com,"['allcott', 'opensources', 'buzzfeed', 'politifact']"
2918,politicspaper.com,['politifact']
2919,positivedaily.com,['politifact']
2920,postcard.news,['politifact']
2921,rearfront.com,['politifact']
2922,religionlo.com,"['opensources', 'politifact']"
2923,revolutions2040.com,"['opensources', 'politifact']"
2924,rogue-nation3.com,"['opensources', 'politifact']"
2925,rumorjournal.com,"['opensources', 'politifact']"
2926,smag31.com,"['opensources', 'politifact']"
2927,snoopack.com,['politifact']
2928,socialeverythings.com,"['opensources', 'politifact']"
2929,southernconservativeextra.com,['politifact']
2930,spinzon.com,"['allcott', 'opensources', 'politifact']"
2931,success-street.com,"['opensources', 'politifact']"
2932,supremepatriot.com,"['opensources', 'politifact']"
2933,teoinfo.com,['politifact']
2934,thatviralfeed.net,"['opensources', 'politifact']"
2935,the-global-news.com,['politifact']
2936,the-insider.co,"['allcott', 'opensources', 'politifact']"
2937,thebigriddle.com,"['opensources', 'politifact']"
2938,theexaminer.site,['politifact']
2939,theinternetpost.net,"['opensources', 'politifact']"
2940,themiamigazette.com,['politifact']
2941,themoralofthestory.us,"['opensources', 'politifact']"
2942,thenationalmarijuananews.com,['politifact']
2943,thenet24h.com,"['opensources', 'politifact']"
2944,thenewyorkevening.com,"['allcott', 'opensources', 'politifact']"
2945,therealshtick.com,['politifact']
2946,therooster.com,['politifact']
2947,thesmokersclub.com,['politifact']
2948,thesolexchange.com,['politifact']
2949,theusaconservative.com,['politifact']
2950,thewashingtonpress.com,"['opensources', 'politifact']"
2951,theworldupdate.com,['politifact']
2952,thirdestatenewsgroup.com,['politifact']
2953,tmzworldnews.com,"['opensources', 'buzzfeed', 'politifact']"
2954,topinfopost.con,['politifact']
2955,trueamericans.me,"['opensources', 'politifact']"
2956,truetrumpers.com,"['opensources', 'politifact']"
2957,universepolitics.com,"['opensources', 'politifact']"
2958,urbanimagemagazine.com,['politifact']
2959,urdoca.com,['politifact']
2960,usa-radio.com,"['opensources', 'politifact']"
2961,usa-television.com,"['opensources', 'politifact']"
2962,usa360-tv.com,['politifact']
2963,usadailyinfo.com,"['allcott', 'opensources', 'politifact']"
2964,usadailythings24.com,['politifact']
2965,usadailytime.com,"['allcott', 'opensources', 'politifact']"
2966,usanewshome.com,"['allcott', 'politifact']"
2967,usanewstoday.com,"['opensources', 'politifact']"
2968,usapolitics24hrs.com,"['opensources', 'politifact']"
2969,usapoliticszone.com,"['opensources', 'politifact']"
2970,usasnich.com,"['opensources', 'politifact']"
2971,usatodaynews.me,"['opensources', 'politifact']"
2972,ushealthylife.com,"['opensources', 'politifact']"
2973,ustruthwire.com,['politifact']
2974,veteransfordonaldtrump.com,['politifact']
2975,viralactions.com,"['opensources', 'buzzfeed', 'politifact']"
2976,voxtribune.com,"['opensources', 'politifact']"
2977,washingtonevening.com,['politifact']
2978,washingtonpost.com.co,"['opensources', 'politifact']"
2979,wazanews.tk,['politifact']
2980,weekendpoliticalnews.com,['politifact']
2981,welovenative.com,['politifact']
2982,werk35.com,['politifact']
2983,westfieldpost.com,['politifact']
2984,wetheproudpatriots.com,['politifact']
2985,world.politics.com,['politifact']
2986,worldnewscircle.com,['politifact']
2987,worldpoliticsnow.com,"['opensources', 'politifact']"
2988,wrpm33.com,['politifact']
2989,wy21news.com,['politifact']
2990,24newsflash.com,['opensources']
2991,365usanews.com,"['allcott', 'opensources']"
2992,4threvolutionarywar.wordpress.com,['opensources']
2993,70news.wordpress.com,['opensources']
2994,82.221.129.208,['opensources']
2995,aanirfan.blogspot.co.uk,['opensources']
2996,abcnewsgo.co,['opensources']
2997,abeldanger.net,['opensources']
2998,actforamerica.org,['opensources']
2999,addictinginfo.org,['opensources']
3000,aheadoftheherd.com,['opensources']
3001,alternativemediasyndicate.com,['opensources']
3002,americanborderpatrol.com,['opensources']
3003,americankabuki.blogspot.com,['opensources']
3004,americanoverlook.com,['opensources']
3005,americanreviewer.com,['opensources']
3006,amusmentic.com,['opensources']
3007,anonnews.co,['opensources']
3008,anotherdayintheempire.com,['opensources']
3009,antoniusaquinas.wp.com,['opensources']
3010,aryannationswordwide1488.org,['opensources']
3011,automaticearth.com,['opensources']
3012,automotostar.com,['opensources']
3013,badsquad.com,['opensources']
3014,barnesreview.org,['opensources']
3015,beehivebugle.com,['opensources']
3016,bients.com,"['allcott', 'opensources']"
3017,bigbluedimension.com,"['allcott', 'opensources']"
3018,bigbluevision.com,['opensources']
3019,bighairynews.com,['opensources']
3020,bignuggetnews.com,"['allcott', 'opensources']"
3021,bigpzone.com,['opensources']
3022,blackinusrancenews.com,['opensources']
3023,boilingfrogspost.com,['opensources']
3024,borowitzreport.com,['opensources']
3025,breakpoint.org,['opensources']
3026,brotherjohnf.com,['opensources']
3027,bullionbullscanada.com,['opensources']
3028,bvanews.com,['opensources']
3029,celebtricity.com,"['opensources', 'buzzfeed']"
3030,channel-7-news.com,['opensources']
3031,checkoutthehealthyworld.com,['opensources']
3032,chicksontheright.com,"['allcott', 'opensources']"
3033,christianfightback.com,['opensources']
3034,cnnnext.com,['opensources']
3035,coed.com,['opensources']
3036,comingdepression.com,['opensources']
3037,concisepolitics.com,['opensources']
3038,conservativefrontline.com,['opensources']
3039,conservativeheadlines.com,['opensources']
3040,conservativeinfidel.com,['opensources']
3041,conservativeoutfitters.com,"['allcott', 'opensources']"
3042,conservativepapers.com,['opensources']
3043,conservativerefocus.com,['opensources']
3044,conservativestate.com,"['allcott', 'opensources']"
3045,conservativetribune.com,"['allcott', 'opensources']"
3046,conspiracywire.com,['opensources']
3047,counterinformation.wordpress.com,['opensources']
3048,counterjihad.com,['opensources']
3049,counterpunch.com,['opensources']
3050,creativitymovement.net,['opensources']
3051,cryptogon.com,['opensources']
3052,crystalair.com,['opensources']
3053,dailyheadlines.com,['opensources']
3054,dailyken.com,['opensources']
3055,dailykos.com,['opensources']
3056,dailyleak.org,['opensources']
3057,dailynewspolitic.com,['opensources']
3058,dailypolitics.info,['opensources']
3059,dailypoliticsusa.com,['opensources']
3060,darkmoon.me,['opensources']
3061,darkpolitricks.com,['opensources']
3062,davejanda.com,['opensources']
3063,davidduke.com,['opensources']
3064,davidstockmanscontracorner.com,['opensources']
3065,dcgazette.com,['opensources']
3066,dcleaks.com,['opensources']
3067,ddemocraticunderground.com,['opensources']
3068,deadlinelive.info,['opensources']
3069,deadlyclear.wordpress.com,['opensources']
3070,defenddemocracy.press,['opensources']
3071,delectabledietofpics.net,['opensources']
3072,dennismichaellynch.com,['opensources']
3073,departed.co,"['allcott', 'opensources']"
3074,der-postillon.com,['opensources']
3075,dineal.com,"['allcott', 'opensources']"
3076,disclosuremedia.net,['opensources']
3077,diversitychronicle.wordpress.com,['opensources']
3078,dollarvigilante.com,['opensources']
3079,dont-tread-on.me,['opensources']
3080,dprogram.net,['opensources']
3081,drrichswier.com,"['allcott', 'opensources']"
3082,drudgereport.com.co,['opensources']
3083,duffleblog.com,['opensources']
3084,dutchsinse.com,['opensources']
3085,ebolahoax.com,['opensources']
3086,economicnoise.com,['opensources']
3087,electionnightgatekeepers.com,['opensources']
3088,elelephantintheroom.blogspot.com,['opensources']
3089,elitereaders.com,['opensources']
3090,elkoshary.com,['opensources']
3091,elmundotoday.com,['opensources']
3092,empirehearland.com,['opensources']
3093,en-vovle.com,['opensources']
3094,enabon.com,['opensources']
3095,endoftheamericandream.com,['opensources']
3096,endtime.com,['opensources']
3097,english.ruvr.ru,['opensources']
3098,eutopia.buzz,['opensources']
3099,everydayworldnews.com,['opensources']
3100,everythingnewdaily.com,['opensources']
3101,experimentalvaccines.org,['opensources']
3102,expose1933.com,['opensources']
3103,extraclubmagazine.com,['opensources']
3104,eyeopening.info,['opensources']
3105,fakingnews.com,['opensources']
3106,fantasticword.com,['opensources']
3107,farmwars.info,['opensources']
3108,filmsforaction.org,['opensources']
3109,financialsurvivalnetwork.com,['opensources']
3110,firearmscoalition.org,['opensources']
3111,flyheight.com,['opensources']
3112,fognews.ru,['opensources']
3113,fort-russ.com,['opensources']
3114,fourwinds10.net,['opensources']
3115,fprnradio.com,['opensources']
3116,freedomforceinternational.com,['opensources']
3117,freedomoutpost.com,"['allcott', 'opensources']"
3118,freedomsphoenix.com,['opensources']
3119,freedomworldnews.com,['opensources']
3120,freepatriot.org,['opensources']
3121,fridaymash.com,['opensources']
3122,gaia.com,['opensources']
3123,galacticconnection.com,['opensources']
3124,gangstergovernment.com,['opensources']
3125,gatesofvienna.net,['opensources']
3126,geopolmonitor.com,['opensources']
3127,givemeliberity01.com,['opensources']
3128,glaringhypocrisy.com,['opensources']
3129,globaleconomicanalysis.com,['opensources']
3130,glossynews.com,['opensources']
3131,gonzalolira.blogspot.com,['opensources']
3132,gopthedailydose.com,"['allcott', 'opensources']"
3133,govtslaves.info,['opensources']
3134,greenmedinfo.com,['opensources']
3135,guccifer2.wordpress.com,['opensources']
3136,henrymakow.com,['opensources']
3137,heresyblog.net,['opensources']
3138,holyobserver.com,['opensources']
3139,horowitzfreedomcenter.org,['opensources']
3140,humortimes.com,['opensources']
3141,icr.org,['opensources']
3142,igrewupinusa.info,['opensources']
3143,ihavethetruth.com,"['allcott', 'opensources']"
3144,immediatesafety.org,['opensources']
3145,in5d.com,['opensources']
3146,indiaarising.com,['opensources']
3147,informetoday.com,['opensources']
3148,infostormer.com,['opensources']
3149,instaworldnews.com,['opensources']
3150,intrendtoday.com,"['allcott', 'opensources']"
3151,investmentresearchdynamics.com,['opensources']
3152,ironictimes.com,['opensources']
3153,islamicanews.com,['opensources']
3154,itccs.org,['opensources']
3155,itmakessenseblog.com,['opensources']
3156,iwanttoexplore.com,['opensources']
3157,jackpineradicals.com,['opensources']
3158,jamesrgrangerjr.com,['opensources']
3159,jihadwatch.org,['opensources']
3160,johnnyrobish.com,['opensources']
3161,journal-neo.org,['opensources']
3162,katehon.com,['opensources']
3163,katehon.org,['opensources']
3164,kauilapele.wordpress.com,['opensources']
3165,kingworldnews.com,['opensources']
3166,krbcnews.com,"['opensources', 'buzzfeed']"
3167,ladylibertynews.com,['opensources']
3168,landoverbaptist.org,['opensources']
3169,liberalamerica.org,"['allcott', 'opensources']"
3170,libertyblitzkrieg.com,['opensources']
3171,libertyfederation.com,['opensources']
3172,libertymovementradio.com,['opensources']
3173,libertyunyielding.com,['opensources']
3174,libertywritersnews.com,"['allcott', 'opensources']"
3175,lifeprevention.com,['opensources']
3176,lifesitenews.com,['opensources']
3177,lightlybraisedturnip.com,['opensources']
3178,liveactionnews.org,['opensources']
3179,livefreelivenatural.com,['opensources']
3180,livevote.com,['opensources']
3181,loanpride.com,['opensources']
3182,lovethispic.com,['opensources']
3183,lushforlife.com,['opensources']
3184,mad-yet.blogspot.com,['opensources']
3185,madpatriots.com,['opensources']
3186,magafeed.com,['opensources']
3187,maganews.co,['opensources']
3188,makeamericagreattoday.com,['opensources']
3189,mediamass.net,['opensources']
3190,megafreshnews.com,['opensources']
3191,megynkelly.us,['opensources']
3192,militianews.com,['opensources']
3193,morningnewsusa.com,"['allcott', 'opensources']"
3194,mpidailymagazine.com,['opensources']
3195,mrconservative.com,['opensources']
3196,msnbc.website,['opensources']
3197,mydailyrelaxation.com,['opensources']
3198,myfreshnews.com,"['allcott', 'opensources']"
3199,nahadaily.com,['opensources']
3200,nasamoonhoax.com,['opensources']
3201,nationalufocenter.com,['opensources']
3202,nationindistress.weebly.com,['opensources']
3203,nationonenews.com,['opensources']
3204,naturalblaze.com,['opensources']
3205,naturalnewsblogs.com,['opensources']
3206,nbcpolitics.org,['opensources']
3207,nbcpoll.com,['opensources']
3208,newcoldwar.org,['opensources']
3209,news-hound.com,['opensources']
3210,news-hound.org,['opensources']
3211,newsbbc.net,['opensources']
3212,newsbreakers.org,['opensources']
3213,newsbuster.com,['opensources']
3214,newscenterusa.com,['opensources']
3215,newsfrompolitics.com,"['allcott', 'opensources']"
3216,newsmagazine.com,['opensources']
3217,newsninja2012.com,"['allcott', 'opensources']"
3218,newsopening.com,['opensources']
3219,newstoad.net,['opensources']
3220,newswatch28.com,['opensources']
3221,newswatch33.com,['opensources']
3222,newswire-24.com,['opensources']
3223,nomorefakenews.com,['opensources']
3224,nonaiswa.org,['opensources']
3225,northcrane.com,['opensources']
3226,notime4bull.com,['opensources']
3227,npiamerica.org,['opensources']
3228,nutritionalanarchy.com,['opensources']
3229,nymeta.co,['opensources']
3230,nyuzer.com,['opensources']
3231,objectiveministries.org,['opensources']
3232,observatorial.com,['opensources']
3233,occupyliberals.com,['opensources']
3234,odgossip.com,['opensources']
3235,off-guardian.org,['opensources']
3236,oftwominds.com,['opensources']
3237,oilgeopolitics.net,['opensources']
3238,openmindmagazine.com,"['allcott', 'opensources']"
3239,orientalreview.org,['opensources']
3240,patdollar.com,['opensources']
3241,patriotarchives.blogspot.com,['opensources']
3242,patriotchronicle.com,['opensources']
3243,patriotrising.com,['opensources']
3244,paulcraigroberts.org,['opensources']
3245,platosguns.com,['opensources']
3246,policestateusa.com,['opensources']
3247,policyreview.info,['opensources']
3248,politcalpiehole.com,['opensources']
3249,politicalcult.com,['opensources']
3250,politicalpiehole.com,['opensources']
3251,politicaltimes.org,['opensources']
3252,politicaltracker.com,['opensources']
3253,politicalupdator.com,['opensources']
3254,politicsbreaking.com,['opensources']
3255,politicsinformation.com,['opensources']
3256,politicsinfotoday.com,['opensources']
3257,politicsintheusa.com,['opensources']
3258,politicsinusa.com,['opensources']
3259,pollhype.com,['opensources']
3260,powerpoliticians.com,['opensources']
3261,pravda.ru,['opensources']
3262,prepperwebsite.com,['opensources']
3263,presidentialvoting2016.com,"['allcott', 'opensources']"
3264,press24.us,"['allcott', 'opensources']"
3265,presstv.ir,['opensources']
3266,prisonplanet.tv,['opensources']
3267,proamericanews.com,['opensources']
3268,publicintelligence.net,['opensources']
3269,qpolitical.com,['opensources']
3270,randpaulreview.com,['opensources']
3271,rawforbeauty.com,['opensources']
3272,rawws.com,['opensources']
3273,rbth.com,['opensources']
3274,readynutrition.com,['opensources']
3275,realplanetnews.com,['opensources']
3276,realprogress.online,['opensources']
3277,redicecreations.com,['opensources']
3278,redstate.com,['opensources']
3279,regated.com,['opensources']
3280,remedydaily.com,['opensources']
3281,resistancereport.com,['opensources']
3282,rhotv.com,['opensources']
3283,rightalert.com,['opensources']
3284,righton.com,['opensources']
3285,rightsidenews.com,['opensources']
3286,rilenews.com,['opensources']
3287,rumormillnews.com,['opensources']
3288,ruptly.tv,['opensources']
3289,russia-direct.org,['opensources']
3290,satirewire.com,['opensources']
3291,scrappleface.com,['opensources']
3292,sensationalisttimes.com,['opensources']
3293,sentinelblog.com,['opensources']
3294,shadowstats.com,['opensources']
3295,shiftfrequency.com,['opensources']
3296,silentmajoritypatriots.com,['opensources']
3297,silver-coin-investor. com,['opensources']
3298,silverbearcafe.com,['opensources']
3299,silverdoctors.com,['opensources']
3300,silverstealers.net,['opensources']
3301,sjlendman.blogspot.com,['opensources']
3302,smartknowledgeu.com,['opensources']
3303,solari.com,['opensources']
3304,sonsoflibertyradio.com,['opensources']
3305,sourceplanet.net,['opensources']
3306,southfront.org,['opensources']
3307,southweb.org,['opensources']
3308,sovereignman.com,['opensources']
3309,speciallifeentertainment.com,['opensources']
3310,speld.nl,['opensources']
3311,sportspickle.com,['opensources']
3312,srsroccoreport.com,['opensources']
3313,statenation.co,"['allcott', 'opensources']"
3314,stawealth.com,['opensources']
3315,stevequayle.com,['opensources']
3316,stneotscitizen.com,['opensources']
3317,suggesthealthytips.com,['opensources']
3318,superstation95.com,"['allcott', 'opensources']"
3319,surrealscoop.com,['opensources']
3320,survivalknowhow.net,['opensources']
3321,survivopedia.com,['opensources']
3322,szandorblestman.com,['opensources']
3323,tap-news.com,"['allcott', 'opensources']"
3324,teapartyeconomist.com,['opensources']
3325,tellmenow.com,['opensources']
3326,the-newspapers.com,['opensources']
3327,theamericanindependent.wordpress.com,['opensources']
3328,theantimedia.org,"['allcott', 'opensources']"
3329,theaureport.com,['opensources']
3330,theautogear.com,['opensources']
3331,thebostontribune.com,['opensources']
3332,thebricspost.com,['opensources']
3333,thebrowser.com,['opensources']
3334,theburningplatform.com,['opensources']
3335,thecarsmagazine.com,"['allcott', 'opensources']"
3336,thecivilian.co.nz,['opensources']
3337,thecrowehouse.com,['opensources']
3338,thedailycoin.org,['opensources']
3339,thedailycrux.com,['opensources']
3340,thedailywtf.com,['opensources']
3341,thedemocratic.site,['opensources']
3342,theearthchild.co.za,['opensources']
3343,theeconomiccollapseblog.com,['opensources']
3344,theextinctionprotocol.com,['opensources']
3345,thegoldandoilguy.com,['opensources']
3346,theineptowl.com,['opensources']
3347,theinformedamerican.net,['opensources']
3348,thelibertymill.com,['opensources']
3349,themadisonmisnomer.com,['opensources']
3350,themideastbeast.com,['opensources']
3351,themindunleashed.com,['opensources']
3352,themuslimissue.wordpress.com,"['allcott', 'opensources']"
3353,thenewinquiry.com,['opensources']
3354,thenewsdoctors.com,['opensources']
3355,thenewsfile.com,['opensources']
3356,theopenscroll.blogspot.com,['opensources']
3357,theorganicprepper.ca,['opensources']
3358,theoutsiderclub.com,['opensources']
3359,theoxymoron.co.uk,['opensources']
3360,thepeoplesvoice.net,['opensources']
3361,thephaser.com,['opensources']
3362,thepoke.co.uk,['opensources']
3363,thepoliticalcesspool.com,['opensources']
3364,therebel.media,['opensources']
3365,thereporterz.com,['opensources']
3366,therightplanet.com,['opensources']
3367,therussophile.org,['opensources']
3368,thesaker.is,['opensources']
3369,theskunk.org,['opensources']
3370,thesleuthjournal.com,['opensources']
3371,thestatelyharold.com,['opensources']
3372,thetimesoftheworld.com,['opensources']
3373,thetruthwins.com,['opensources']
3374,thevalleyreport.com,"['opensources', 'buzzfeed']"
3375,thevictoryreport.org,['opensources']
3376,thewatchtowers.com,['opensources']
3377,thewealthwatchman.com,['opensources']
3378,theworldstyle.com,['opensources']
3379,thirdworldtraveler.com,['opensources']
3380,thisismynewworld.com,['opensources']
3381,threepercenternation.com,['opensources']
3382,tomwoods.com,['opensources']
3383,topekasnews.com,['opensources']
3384,topnewspolitics.com,['opensources']
3385,topratedviral.com,['opensources']
3386,totalworldnews.com,['opensources']
3387,traderdan.com,['opensources']
3388,tradewithdave.com,['opensources']
3389,tragedyandhope.com,['opensources']
3390,trendingnewsguide.com,['opensources']
3391,trendingnewstoday.net,['opensources']
3392,tribuneherald.net,['opensources']
3393,trueeconomics.blogspot.com,['opensources']
3394,trumpvision365.com,['opensources']
3395,truthfeed.com,"['allcott', 'opensources']"
3396,truthfrequencyradio.com,['opensources']
3397,truthingold.com,['opensources']
3398,truthkings.com,"['allcott', 'opensources']"
3399,truthnetwork.com,['opensources']
3400,truthstreammedia.com,['opensources']
3401,tunerspeed.com,['opensources']
3402,turnerradionetwork.com,['opensources']
3403,tyronetribulations.com,['opensources']
3404,ufoholic.com,['opensources']
3405,unconfirmedsources.com,['opensources']
3406,undergroundworldnews.com,['opensources']
3407,unitedmediapublishing.com,['opensources']
3408,usa2016elections.com,"['allcott', 'opensources']"
3409,usadailypolitics.com,['opensources']
3410,usainfobox.com,"['allcott', 'opensources']"
3411,usamagazinestudio.com,['opensources']
3412,usanewsinsider.com,"['allcott', 'opensources']"
3413,usanewspolitics.com,['opensources']
3414,usaonlinepolitics.com,['opensources']
3415,usaphase.com,['opensources']
3416,usapoliticsdaily.com,['opensources']
3417,usapoliticus.com,['opensources']
3418,usascan.com,['opensources']
3419,usatoday.com.co,['opensources']
3420,usatwentyfour.com,"['allcott', 'opensources']"
3421,usconservativetoday.com,['opensources']
3422,usdefensewatch.com,"['allcott', 'opensources']"
3423,usfanzone.com,['opensources']
3424,uslifetoday.com,['opensources']
3425,uspoliticslive.com,"['allcott', 'opensources']"
3426,usviewer.com,['opensources']
3427,veteransnewsnow.com,"['allcott', 'opensources']"
3428,viraltube.nl,['opensources']
3429,wakeupthesheep.com,['opensources']
3430,wakingupwisconsin.com,['opensources']
3431,washingtonfed.com,['opensources']
3432,washingtonsblog.com,['opensources']
3433,wealthcycles.com,['opensources']
3434,wealthwire.com,['opensources']
3435,weeklyworldnews.com,['opensources']
3436,weshapelife.org,['opensources']
3437,whitepower.com,['opensources']
3438,whowhatwhy.com,['opensources']
3439,wideawakeamerica.com,['opensources']
3440,wideawakenews.com,['opensources']
3441,wikileaks.com,['opensources']
3442,williambanzai7.blogspot.com,['opensources']
3443,willyloman.wordpress.com,['opensources']
3444,winkprogress.com,['opensources']
3445,wolfstreet.com,['opensources']
3446,wonkie.com,['opensources']
3447,world24monitor.com,['opensources']
3448,worldcallyoutoday.com,"['allcott', 'opensources']"
3449,worlddaily.info,['opensources']
3450,worldpoliticsus.com,['opensources']
3451,worldrumor.com,['opensources']
3452,worldstoriestoday.com,['opensources']
3453,worldwidehealthy.com,['opensources']
3454,wtoe5news.com,"['allcott', 'opensources']"
3455,wundergroundmusic.com,['opensources']
3456,youngcons.com,"['allcott', 'opensources']"
3457,yourfunpage.com,['opensources']
3458,yournationnews.com,['opensources']
3459,yournewsline.wordpress.com,['opensources']
3460,zaytung.com,['opensources']
3461,zengardner.com,['opensources']
3462,12minutos.com,['buzzfeed']
3463,20minutenews.com,['buzzfeed']
3464,24aktuelles.com,['buzzfeed']
3465,8shit.net,['buzzfeed']
3466,abc14news.com,['buzzfeed']
3467,abcnews.live,['buzzfeed']
3468,actualite.co,['buzzfeed']
3469,albertatimes.com,['buzzfeed']
3470,alertchild.com,['buzzfeed']
3471,americaslastlineofdefense.org,['buzzfeed']
3472,areyousleep.com,['buzzfeed']
3473,badcriminals.com,['buzzfeed']
3474,bebest.website,['buzzfeed']
3475,boston-post.com,['buzzfeed']
3476,breaking-cnn.com,['buzzfeed']
3477,cartelreport.com,['buzzfeed']
3478,cbsnews10.com,['buzzfeed']
3479,channel22news.com,['buzzfeed']
3480,channel23news.com,['buzzfeed']
3481,channel28news.com,['buzzfeed']
3482,channel33news.com,['buzzfeed']
3483,channel34news.com,['buzzfeed']
3484,channel40news.com,['buzzfeed']
3485,channel45news.com,['buzzfeed']
3486,channel46news.com,['buzzfeed']
3487,channel60news.com,['buzzfeed']
3488,cnoticias.net,['buzzfeed']
3489,cvikasdrv.com,['buzzfeed']
